"CASING_ID","PIPE_ID","WELL_ID","LAYER","MATERIAL","DEPTH_FROM","DEPTH_TO","CASING_DIAMETER","CASING_DIAMETER_UOM","CASING_DEPTH_UOM"
930060716,10582801,"1512239",1,"1",,101.00,5.00,"inch","ft"
930060718,10582802,"1512240",2,"4",,76.00,,"inch","ft"
930060717,10582802,"1512240",1,"1",,36.00,5.00,"inch","ft"
930060719,10582803,"1512241",1,"1",,82.00,5.00,"inch","ft"
930060720,10582804,"1512242",1,"1",,31.00,5.00,"inch","ft"
930060721,10582804,"1512242",2,"4",,60.00,,"inch","ft"
930060722,10582805,"1512243",1,"1",,35.00,5.00,"inch","ft"
930060723,10582805,"1512243",2,"4",,78.00,5.00,"inch","ft"
930060724,10582806,"1512244",1,"1",,20.00,5.00,"inch","ft"
930060725,10582807,"1512245",1,"1",,20.00,5.00,"inch","ft"
930060726,10582808,"1512246",1,"1",,20.00,6.00,"inch","ft"
930060727,10582809,"1512247",1,"1",,22.00,6.00,"inch","ft"
930060728,10582809,"1512247",2,"4",,258.00,6.00,"inch","ft"
930060729,10582810,"1512248",1,"1",,14.00,6.00,"inch","ft"
930060730,10582811,"1512249",1,"1",,30.00,5.00,"inch","ft"
930060731,10582812,"1512250",1,"1",,32.00,5.00,"inch","ft"
930060732,10582812,"1512250",2,"4",,90.00,,"inch","ft"
930060734,10582813,"1512251",2,"4",,92.00,,"inch","ft"
930060733,10582813,"1512251",1,"1",,32.00,5.00,"inch","ft"
930060735,10582814,"1512252",1,"1",,34.00,5.00,"inch","ft"
930060736,10582815,"1512253",1,"1",,45.00,5.00,"inch","ft"
930060737,10582816,"1512254",1,"1",,21.00,5.00,"inch","ft"
930060738,10582816,"1512254",2,"4",,122.00,5.00,"inch","ft"
930060739,10582817,"1512255",1,"1",,31.00,5.00,"inch","ft"
930060740,10582817,"1512255",2,"4",,72.00,,"inch","ft"
930060741,10582818,"1512256",1,"1",,14.00,5.00,"inch","ft"
930060742,10582819,"1512257",1,"1",,10.00,5.00,"inch","ft"
930060743,10582820,"1512258",1,"1",,21.00,5.00,"inch","ft"
930060744,10582821,"1512259",1,"1",,26.00,6.00,"inch","ft"
930060745,10582822,"1512260",1,"1",,58.00,5.00,"inch","ft"
930060746,10582823,"1512261",1,"1",,84.00,5.00,"inch","ft"
930060747,10582824,"1512262",1,"1",,95.00,6.00,"inch","ft"
930060748,10582825,"1512263",1,"1",,39.00,5.00,"inch","ft"
930060749,10582826,"1512264",1,"1",,53.00,5.00,"inch","ft"
930060750,10582827,"1512265",1,"1",,12.00,6.00,"inch","ft"
930060751,10582827,"1512265",2,"4",,48.00,,"inch","ft"
930060752,10582828,"1512266",1,"1",,22.00,6.00,"inch","ft"
930060753,10582829,"1512267",1,"1",,22.00,6.00,"inch","ft"
930060754,10582830,"1512268",1,"1",,48.00,6.00,"inch","ft"
930060755,10582831,"1512269",1,"1",,64.00,6.00,"inch","ft"
930060756,10582832,"1512270",1,"1",,81.00,6.00,"inch","ft"
930060757,10582833,"1512271",1,"1",,74.00,6.00,"inch","ft"
930060758,10582834,"1512272",1,"1",,45.00,6.00,"inch","ft"
930060759,10582835,"1512273",1,"1",,49.00,6.00,"inch","ft"
930060760,10582836,"1512274",1,"1",,22.00,6.00,"inch","ft"
930060761,10582837,"1512275",1,"1",,21.00,6.00,"inch","ft"
930060762,10582837,"1512275",2,"4",,60.00,,"inch","ft"
930060763,10582838,"1512276",1,"1",,60.00,6.00,"inch","ft"
930060764,10582839,"1512277",1,"2",,35.00,2.00,"inch","ft"
930060765,10582840,"1512278",1,"1",,22.00,6.00,"inch","ft"
930060766,10582841,"1512279",1,"1",,21.00,6.00,"inch","ft"
930060768,10582842,"1512280",2,"4",,415.00,,"inch","ft"
930060767,10582842,"1512280",1,"1",,113.00,6.00,"inch","ft"
930060769,10582843,"1512281",1,"1",,20.00,5.00,"inch","ft"
930060770,10582844,"1512282",1,"1",,18.00,5.00,"inch","ft"
930060771,10582845,"1512283",1,"1",,61.00,5.00,"inch","ft"
930060772,10582845,"1512283",2,"4",,104.00,,"inch","ft"
930060773,10582846,"1512284",1,"1",,58.00,5.00,"inch","ft"
930060774,10582847,"1512285",1,"1",,65.00,5.00,"inch","ft"
930060775,10582847,"1512285",2,"4",,86.00,,"inch","ft"
930060777,10582848,"1512286",2,"4",,18.00,,"inch","ft"
930060776,10582848,"1512286",1,"1",,10.00,5.00,"inch","ft"
930060778,10582849,"1512287",1,"1",,20.00,5.00,"inch","ft"
930060779,10582849,"1512287",2,"4",,130.00,,"inch","ft"
930060780,10582850,"1512288",1,"1",,21.00,5.00,"inch","ft"
930060781,10582850,"1512288",2,"4",,45.00,,"inch","ft"
930060782,10582851,"1512289",1,"1",,59.00,5.00,"inch","ft"
930060783,10582851,"1512289",2,"4",,90.00,,"inch","ft"
930060784,10582852,"1512290",1,"1",,20.00,5.00,"inch","ft"
930060785,10582853,"1512291",1,"1",,30.00,5.00,"inch","ft"
930060786,10582854,"1512292",1,"1",,58.00,5.00,"inch","ft"
930060787,10582855,"1512293",1,"1",,18.00,5.00,"inch","ft"
930060788,10582855,"1512293",2,"4",,35.00,,"inch","ft"
930060789,10582856,"1512294",1,"1",,25.00,6.00,"inch","ft"
930060790,10582857,"1512295",1,"1",,20.00,5.00,"inch","ft"
930060791,10582858,"1512296",1,"1",,25.00,6.00,"inch","ft"
930060792,10582859,"1512297",1,"1",,21.00,6.00,"inch","ft"
930060793,10582860,"1512298",1,"1",,22.00,6.00,"inch","ft"
930060794,10582861,"1512299",1,"1",,93.00,6.00,"inch","ft"
930060795,10582862,"1512300",1,"1",,38.00,6.00,"inch","ft"
930060796,10582863,"1512301",1,"1",,65.00,6.00,"inch","ft"
930060797,10582864,"1512302",1,"1",,48.00,5.00,"inch","ft"
930060798,10582865,"1512303",1,"1",,63.00,5.00,"inch","ft"
930060799,10582865,"1512303",2,"4",,100.00,5.00,"inch","ft"
930060800,10582866,"1512304",1,"1",,64.00,6.00,"inch","ft"
930060801,10582866,"1512304",2,"1",,81.00,5.00,"inch","ft"
930060802,10582867,"1512305",1,"1",,48.00,5.00,"inch","ft"
930060803,10582868,"1512306",1,"1",,42.00,5.00,"inch","ft"
930060804,10582869,"1512307",1,"1",,44.00,6.00,"inch","ft"
930060805,10582869,"1512307",2,"4",,133.00,6.00,"inch","ft"
930060806,10582870,"1512308",1,"1",,93.00,6.00,"inch","ft"
930060807,10582870,"1512308",2,"4",,110.00,5.00,"inch","ft"
930060808,10582871,"1512309",1,"1",,43.00,6.00,"inch","ft"
930060809,10582872,"1512310",1,"1",,60.00,6.00,"inch","ft"
930060810,10582873,"1512311",1,"1",,28.00,5.00,"inch","ft"
930060811,10582874,"1512312",1,"1",,20.00,5.00,"inch","ft"
930060812,10582874,"1512312",2,"4",,62.00,,"inch","ft"
930060813,10582875,"1512313",1,"1",,27.00,6.00,"inch","ft"
930060814,10582876,"1512314",1,"1",,20.00,6.00,"inch","ft"
930060815,10582876,"1512314",2,"4",,257.00,,"inch","ft"
930060816,10582877,"1512315",1,"1",,74.00,6.00,"inch","ft"
930060817,10582878,"1512316",1,"1",,22.00,6.00,"inch","ft"
930060818,10582878,"1512316",2,"4",,270.00,6.00,"inch","ft"
930060819,10582879,"1512317",1,"1",,21.00,6.00,"inch","ft"
930060820,10582879,"1512317",2,"4",,390.00,,"inch","ft"
930060822,10582880,"1512318",2,"4",,160.00,,"inch","ft"
930060821,10582880,"1512318",1,"1",,74.00,6.00,"inch","ft"
930060823,10582881,"1512319",1,"1",,42.00,6.00,"inch","ft"
930060824,10582881,"1512319",2,"4",,45.00,,"inch","ft"
930060825,10582882,"1512320",1,"1",,22.00,6.00,"inch","ft"
930060826,10582882,"1512320",2,"4",,200.00,,"inch","ft"
930060827,10582883,"1512321",1,"1",,74.00,6.00,"inch","ft"
930060828,10582883,"1512321",2,"4",,113.00,,"inch","ft"
930060830,10582884,"1512322",2,"4",,82.00,,"inch","ft"
930060829,10582884,"1512322",1,"1",,71.00,5.00,"inch","ft"
930060832,10582885,"1512323",2,"4",,77.00,,"inch","ft"
930060831,10582885,"1512323",1,"1",,16.00,5.00,"inch","ft"
930060833,10582886,"1512324",1,"1",,67.00,6.00,"inch","ft"
930060834,10582886,"1512324",2,"4",,80.00,,"inch","ft"
930060835,10582887,"1512325",1,"1",,20.00,5.00,"inch","ft"
930060836,10582887,"1512325",2,"4",,100.00,,"inch","ft"
930060837,10582888,"1512326",1,"2",,275.00,2.00,"inch","ft"
930060838,10582889,"1512327",1,"2",,82.00,2.00,"inch","ft"
930060839,10582889,"1512327",2,"4",,85.00,,"inch","ft"
930060841,10582890,"1512328",2,"4",,95.00,,"inch","ft"
930060840,10582890,"1512328",1,"2",,94.00,2.00,"inch","ft"
930060842,10582891,"1512329",1,"2",,99.00,2.00,"inch","ft"
930060843,10582891,"1512329",2,"4",,101.00,,"inch","ft"
930060844,10582892,"1512330",1,"2",,103.00,2.00,"inch","ft"
930060845,10582892,"1512330",2,"4",,108.00,,"inch","ft"
930060846,10582893,"1512331",1,"1",,16.00,6.00,"inch","ft"
930060847,10582893,"1512331",2,"4",,123.00,,"inch","ft"
930060848,10582894,"1512332",1,"1",,198.00,6.00,"inch","ft"
930060849,10582895,"1512333",1,"2",,98.00,2.00,"inch","ft"
930060850,10582895,"1512333",2,"4",,99.00,,"inch","ft"
930060851,10582896,"1512334",1,"2",,63.00,2.00,"inch","ft"
930060852,10582896,"1512334",2,"4",,65.00,,"inch","ft"
930060854,10582897,"1512335",2,"4",,65.00,,"inch","ft"
930060853,10582897,"1512335",1,"1",,25.00,6.00,"inch","ft"
930060855,10582898,"1512336",1,"1",,90.00,6.00,"inch","ft"
930060856,10582898,"1512336",2,"4",,94.00,,"inch","ft"
930060857,10582899,"1512337",1,"2",,53.00,2.00,"inch","ft"
930060858,10582900,"1512338",1,"1",,60.00,6.00,"inch","ft"
930060859,10582900,"1512338",2,"4",,67.00,,"inch","ft"
930060860,10582901,"1512339",1,"1",,22.00,6.00,"inch","ft"
930060861,10582901,"1512339",2,"4",,260.00,,"inch","ft"
930060862,10582902,"1512340",1,"1",,60.00,6.00,"inch","ft"
930060863,10582902,"1512340",2,"4",,70.00,,"inch","ft"
930060864,10582903,"1512341",1,"1",,22.00,6.00,"inch","ft"
930060865,10582903,"1512341",2,"4",,86.00,,"inch","ft"
930060866,10582904,"1512342",1,"2",,140.00,2.00,"inch","ft"
930060867,10582905,"1512343",1,"1",,18.00,5.00,"inch","ft"
930060868,10582905,"1512343",2,"4",,61.00,,"inch","ft"
930060870,10582906,"1512344",2,"4",,131.00,,"inch","ft"
930060869,10582906,"1512344",1,"2",,77.00,2.00,"inch","ft"
930060871,10582907,"1512345",1,"1",,65.00,6.00,"inch","ft"
930060872,10582907,"1512345",2,"4",,66.00,,"inch","ft"
930060873,10582908,"1512346",1,"1",,49.00,5.00,"inch","ft"
930060874,10582908,"1512346",2,"4",,77.00,,"inch","ft"
930060875,10582909,"1512347",1,"1",,50.00,5.00,"inch","ft"
930060876,10582909,"1512347",2,"4",,90.00,,"inch","ft"
930060878,10582910,"1512348",2,"4",,68.00,,"inch","ft"
930060877,10582910,"1512348",1,"1",,42.00,5.00,"inch","ft"
930060880,10582911,"1512349",2,"4",,69.00,,"inch","ft"
930060879,10582911,"1512349",1,"1",,44.00,5.00,"inch","ft"
930060881,10582912,"1512350",1,"1",,44.00,5.00,"inch","ft"
930060882,10582912,"1512350",2,"4",,69.00,,"inch","ft"
930060883,10582913,"1512351",1,"1",,19.00,6.00,"inch","ft"
930060884,10582914,"1512352",1,"1",,76.00,6.00,"inch","ft"
930060885,10582914,"1512352",2,"4",,111.00,,"inch","ft"
930060886,10582915,"1512353",1,"1",,18.00,6.00,"inch","ft"
930060887,10582916,"1512354",1,"1",,113.00,6.00,"inch","ft"
930060888,10582916,"1512354",2,"4",,114.00,,"inch","ft"
930060889,10582917,"1512355",1,"1",,34.00,6.00,"inch","ft"
930060890,10582918,"1512356",1,"1",,90.00,5.00,"inch","ft"
930060891,10582919,"1512357",1,"1",,33.00,6.00,"inch","ft"
930060892,10582920,"1512358",1,"1",,18.00,6.00,"inch","ft"
930060894,10582921,"1512359",2,"4",,108.00,6.00,"inch","ft"
930060893,10582921,"1512359",1,"1",,86.00,6.00,"inch","ft"
930060896,10582922,"1512360",2,"4",,92.00,,"inch","ft"
930060895,10582922,"1512360",1,"1",,20.00,6.00,"inch","ft"
930060897,10582923,"1512361",1,"1",,43.00,6.00,"inch","ft"
930060898,10582923,"1512361",2,"4",,50.00,6.00,"inch","ft"
930060899,10582924,"1512362",1,"1",,43.00,6.00,"inch","ft"
930060900,10582925,"1512363",1,"1",,62.00,6.00,"inch","ft"
930060901,10582926,"1512364",1,"1",,27.00,6.00,"inch","ft"
930060902,10582927,"1512365",1,"1",,42.00,6.00,"inch","ft"
930060903,10582928,"1512366",1,"1",,80.00,5.00,"inch","ft"
930060904,10582929,"1512367",1,"1",,33.00,6.00,"inch","ft"
930060905,10582930,"1512368",1,"1",,79.00,6.00,"inch","ft"
930060906,10582930,"1512368",2,"4",,88.00,,"inch","ft"
930060907,10582931,"1512369",1,"1",,25.00,6.00,"inch","ft"
930060908,10582932,"1512370",1,"1",,86.00,6.00,"inch","ft"
930060909,10582932,"1512370",2,"4",,117.00,6.00,"inch","ft"
930060910,10582933,"1512371",1,"2",,15.00,3.00,"inch","ft"
930060911,10582933,"1512371",2,"2",,37.00,2.00,"inch","ft"
930060912,10582934,"1512372",1,"2",,74.00,2.00,"inch","ft"
930060913,10582935,"1512373",1,"2",,31.00,2.00,"inch","ft"
930060914,10582936,"1512374",1,"2",,22.00,2.00,"inch","ft"
930060915,10582937,"1512375",1,"2",,20.00,2.00,"inch","ft"
930060916,10582937,"1512375",2,"4",,74.00,,"inch","ft"
930060918,10582938,"1512376",2,"4",,,6.00,"inch","ft"
930060917,10582938,"1512376",1,"1",,18.00,6.00,"inch","ft"
930060919,10582939,"1512377",1,"1",,20.00,5.00,"inch","ft"
930060920,10582939,"1512377",2,"4",,224.00,6.00,"inch","ft"
930060921,10582940,"1512378",1,"1",,20.00,5.00,"inch","ft"
930060922,10582940,"1512378",2,"4",,110.00,5.00,"inch","ft"
930060923,10582941,"1512379",1,"1",,24.00,5.00,"inch","ft"
930060924,10582941,"1512379",2,"4",,91.00,5.00,"inch","ft"
930060926,10582942,"1512380",2,"4",,159.00,6.00,"inch","ft"
930060925,10582942,"1512380",1,"1",,23.00,6.00,"inch","ft"
930060928,10582943,"1512381",2,"4",,147.00,6.00,"inch","ft"
930060927,10582943,"1512381",1,"1",,27.00,6.00,"inch","ft"
930060929,10582944,"1512382",1,"1",,22.00,6.00,"inch","ft"
930060930,10582944,"1512382",2,"4",,129.00,6.00,"inch","ft"
930060931,10582945,"1512383",1,"1",,16.00,2.00,"inch","ft"
930060932,10582946,"1512384",1,"1",,75.00,5.00,"inch","ft"
930060934,10582947,"1512385",2,"4",,48.00,6.00,"inch","ft"
930060933,10582947,"1512385",1,"1",,18.00,6.00,"inch","ft"
930060935,10582948,"1512386",1,"1",,20.00,6.00,"inch","ft"
930060936,10582949,"1512387",1,"1",,76.00,6.00,"inch","ft"
930060937,10582950,"1512388",1,"1",,20.00,6.00,"inch","ft"
930060938,10582951,"1512389",1,"1",,21.00,6.00,"inch","ft"
930060939,10582952,"1512390",1,"1",,28.00,6.00,"inch","ft"
930060940,10582952,"1512390",2,"4",,96.00,6.00,"inch","ft"
930060942,10582953,"1512391",2,"4",,90.00,6.00,"inch","ft"
930060941,10582953,"1512391",1,"1",,22.00,6.00,"inch","ft"
930060943,10582954,"1512392",1,"1",,74.00,6.00,"inch","ft"
930060944,10582955,"1512393",1,"1",,19.00,6.00,"inch","ft"
930060945,10582956,"1512394",1,"1",,37.00,6.00,"inch","ft"
930060946,10582956,"1512394",2,"4",,140.00,6.00,"inch","ft"
930060947,10582957,"1512395",1,"1",,42.00,6.00,"inch","ft"
930060948,10582957,"1512395",2,"4",,142.00,6.00,"inch","ft"
930060950,10582958,"1512396",2,"4",,26.00,6.00,"inch","ft"
930060949,10582958,"1512396",1,"1",,9.00,6.00,"inch","ft"
930060951,10582959,"1512397",1,"1",,41.00,6.00,"inch","ft"
930060952,10582959,"1512397",2,"4",,143.00,6.00,"inch","ft"
930060953,10582960,"1512398",1,"1",,39.00,6.00,"inch","ft"
930060954,10582960,"1512398",2,"4",,135.00,6.00,"inch","ft"
930060955,10582961,"1512399",1,"1",,70.00,6.00,"inch","ft"
930060956,10582962,"1512401",1,"1",,62.00,6.00,"inch","ft"
930060957,10582962,"1512401",2,"4",,112.00,6.00,"inch","ft"
930060958,10582963,"1512402",1,"1",,22.00,6.00,"inch","ft"
930060959,10582963,"1512402",2,"4",,108.00,6.00,"inch","ft"
930060960,10582964,"1512403",1,"1",,21.00,6.00,"inch","ft"
930060961,10582964,"1512403",2,"4",,72.00,6.00,"inch","ft"
930060962,10582965,"1512404",1,"1",,16.00,5.00,"inch","ft"
930060963,10582966,"1512405",1,"1",,8.00,5.00,"inch","ft"
930060964,10582967,"1512406",1,"1",,30.00,6.00,"inch","ft"
930060965,10582967,"1512406",2,"4",,84.00,6.00,"inch","ft"
930060966,10582968,"1512407",1,"1",,20.00,6.00,"inch","ft"
930060967,10582968,"1512407",2,"4",,28.00,,"inch","ft"
930060969,10582969,"1512408",2,"4",,85.00,,"inch","ft"
930060968,10582969,"1512408",1,"1",,70.00,6.00,"inch","ft"
930060970,10582970,"1512409",1,"1",,21.00,6.00,"inch","ft"
930060971,10582970,"1512409",2,"4",,55.00,,"inch","ft"
930060972,10582971,"1512410",1,"1",,63.00,6.00,"inch","ft"
930060973,10582971,"1512410",2,"4",,68.00,,"inch","ft"
930060974,10582972,"1512411",1,"1",,28.00,6.00,"inch","ft"
930060976,10582973,"1512412",2,"4",,212.00,,"inch","ft"
930060975,10582973,"1512412",1,"1",,23.00,6.00,"inch","ft"
930060977,10582974,"1512413",1,"1",,116.00,6.00,"inch","ft"
930060978,10582974,"1512413",2,"4",,118.00,,"inch","ft"
930060979,10582975,"1512414",1,"1",,27.00,6.00,"inch","ft"
930060980,10582975,"1512414",2,"4",,50.00,,"inch","ft"
930060982,10582976,"1512415",2,"4",,54.00,,"inch","ft"
930060981,10582976,"1512415",1,"1",,42.00,2.00,"inch","ft"
930060983,10582977,"1512416",1,"2",,56.00,2.00,"inch","ft"
930060984,10582977,"1512416",2,"4",,62.00,,"inch","ft"
930060985,10582978,"1512417",1,"2",,65.00,2.00,"inch","ft"
930060986,10582979,"1512418",1,"2",,34.00,2.00,"inch","ft"
930060987,10582980,"1512419",1,"2",,165.00,2.00,"inch","ft"
930060988,10582980,"1512419",2,"4",,176.00,,"inch","ft"
930060990,10582981,"1512420",2,"4",,127.00,,"inch","ft"
930060989,10582981,"1512420",1,"1",,122.00,6.00,"inch","ft"
930060992,10582982,"1512421",2,"4",,110.00,,"inch","ft"
930060991,10582982,"1512421",1,"2",,91.00,2.00,"inch","ft"
930060993,10582983,"1512422",1,"1",,16.00,6.00,"inch","ft"
930060994,10582983,"1512422",2,"4",,31.00,,"inch","ft"
930060995,10582984,"1512423",1,"1",,66.00,6.00,"inch","ft"
930060996,10582984,"1512423",2,"4",,70.00,,"inch","ft"
930060998,10582985,"1512424",2,"4",,59.00,,"inch","ft"
930060997,10582985,"1512424",1,"2",,57.00,6.00,"inch","ft"
930060999,10582986,"1512425",1,"2",,63.00,6.00,"inch","ft"
930061000,10582986,"1512425",2,"4",,65.00,,"inch","ft"
930061001,10582987,"1512426",1,"1",,64.00,6.00,"inch","ft"
930061002,10582988,"1512427",1,"2",,59.00,6.00,"inch","ft"
930061003,10582988,"1512427",2,"4",,70.00,,"inch","ft"
930061004,10582989,"1512428",1,"2",,62.00,6.00,"inch","ft"
930061005,10582989,"1512428",2,"4",,70.00,,"inch","ft"
930061006,10582990,"1512429",1,"1",,60.00,6.00,"inch","ft"
930061007,10582990,"1512429",2,"4",,62.00,,"inch","ft"
930061008,10582991,"1512430",1,"1",,68.00,6.00,"inch","ft"
930061009,10582991,"1512430",2,"4",,75.00,,"inch","ft"
930061010,10582992,"1512431",1,"1",,67.00,6.00,"inch","ft"
930061011,10582992,"1512431",2,"4",,75.00,,"inch","ft"
930061012,10582993,"1512432",1,"1",,66.00,6.00,"inch","ft"
930061013,10582993,"1512432",2,"4",,68.00,,"inch","ft"
930061014,10582994,"1512433",1,"1",,60.00,6.00,"inch","ft"
930061015,10582994,"1512433",2,"4",,61.00,,"inch","ft"
930061017,10582995,"1512434",2,"4",,111.00,,"inch","ft"
930061016,10582995,"1512434",1,"2",,110.00,2.00,"inch","ft"
930061018,10582996,"1512435",1,"2",,88.00,2.00,"inch","ft"
930061019,10582996,"1512435",2,"4",,98.00,,"inch","ft"
930061020,10582997,"1512436",1,"2",,155.00,2.00,"inch","ft"
930061021,10582997,"1512436",2,"4",,161.00,,"inch","ft"
930061022,10582998,"1512437",1,"2",,93.00,2.00,"inch","ft"
930061023,10582998,"1512437",2,"4",,96.00,,"inch","ft"
930061024,10582999,"1512438",1,"2",,40.00,2.00,"inch","ft"
930061025,10583000,"1512439",1,"2",,85.00,2.00,"inch","ft"
930061026,10583000,"1512439",2,"4",,86.00,,"inch","ft"
930061027,10583001,"1512440",1,"2",,90.00,2.00,"inch","ft"
930061028,10583001,"1512440",2,"4",,92.00,,"inch","ft"
930061029,10583002,"1512441",1,"2",,80.00,2.00,"inch","ft"
930061030,10583003,"1512442",1,"2",,136.00,2.00,"inch","ft"
930061031,10583003,"1512442",2,"4",,165.00,,"inch","ft"
930061032,10583004,"1512443",1,"2",,279.00,2.00,"inch","ft"
930061033,10583005,"1512444",1,"1",,44.00,2.00,"inch","ft"
930061034,10583006,"1512445",1,"1",,22.00,6.00,"inch","ft"
930061035,10583007,"1512446",1,,,12.00,4.00,"inch","ft"
930061036,10583008,"1512447",1,"1",,20.00,6.00,"inch","ft"
930061038,10583009,"1512448",2,"4",,54.00,6.00,"inch","ft"
930061037,10583009,"1512448",1,"1",,47.00,6.00,"inch","ft"
930061040,10583010,"1512449",2,"4",,95.00,5.00,"inch","ft"
930061039,10583010,"1512449",1,"1",,21.00,5.00,"inch","ft"
930061041,10583011,"1512450",1,"1",,22.00,6.00,"inch","ft"
930061042,10583011,"1512450",2,,,105.00,,"inch","ft"
930061043,10583012,"1512451",1,"1",,19.00,5.00,"inch","ft"
930061044,10583012,"1512451",2,"4",,65.00,5.00,"inch","ft"
930061046,10583013,"1512452",2,"4",,273.00,6.00,"inch","ft"
930061045,10583013,"1512452",1,"1",,67.00,6.00,"inch","ft"
930061047,10583014,"1512453",1,"1",,27.00,6.00,"inch","ft"
930061048,10583014,"1512453",2,"4",,115.00,,"inch","ft"
930061049,10583015,"1512454",1,"1",,35.00,6.00,"inch","ft"
930061050,10583015,"1512454",2,"4",,129.00,6.00,"inch","ft"
930061051,10583016,"1512455",1,"1",,35.00,6.00,"inch","ft"
930061052,10583016,"1512455",2,"4",,73.00,6.00,"inch","ft"
930061054,10583017,"1512456",2,"4",,123.00,6.00,"inch","ft"
930061053,10583017,"1512456",1,"1",,70.00,6.00,"inch","ft"
930061055,10583018,"1512457",1,"1",,22.00,6.00,"inch","ft"
930061056,10583019,"1512458",1,"1",,36.00,5.00,"inch","ft"
930061057,10583019,"1512458",2,"4",,65.00,5.00,"inch","ft"
930061058,10583020,"1512459",1,"1",,21.00,6.00,"inch","ft"
930061059,10583020,"1512459",2,"4",,35.00,6.00,"inch","ft"
930061060,10583021,"1512460",1,"1",,36.00,6.00,"inch","ft"
930061061,10583021,"1512460",2,"4",,115.00,6.00,"inch","ft"
930061062,10583022,"1512461",1,"4",,243.00,5.00,"inch","ft"
930061063,10583023,"1512462",1,"1",,44.00,6.00,"inch","ft"
930061064,10583023,"1512462",2,"4",,140.00,6.00,"inch","ft"
930061065,10583024,"1512463",1,"1",,21.00,6.00,"inch","ft"
930061066,10583024,"1512463",2,"4",,125.00,5.00,"inch","ft"
930061067,10583025,"1512464",1,"1",,57.00,6.00,"inch","ft"
930061068,10583025,"1512464",2,"4",,65.00,6.00,"inch","ft"
930061069,10583026,"1512465",1,"1",,20.00,6.00,"inch","ft"
930061070,10583027,"1512466",1,"1",,20.00,6.00,"inch","ft"
930061071,10583028,"1512467",1,"1",,60.00,6.00,"inch","ft"
930061072,10583029,"1512468",1,"1",,60.00,6.00,"inch","ft"
930061073,10583030,"1512469",1,"1",,80.00,6.00,"inch","ft"
930061074,10583031,"1512470",1,"1",,57.00,6.00,"inch","ft"
930061075,10583032,"1512471",1,"1",,67.00,6.00,"inch","ft"
930061076,10583033,"1512472",1,"1",,57.00,6.00,"inch","ft"
930061077,10583034,"1512474",1,"1",,22.00,6.00,"inch","ft"
930061078,10583035,"1512475",1,"1",,22.00,6.00,"inch","ft"
930061079,10583036,"1512476",1,"2",,36.00,2.00,"inch","ft"
930061080,10583037,"1512477",1,"1",,12.00,6.00,"inch","ft"
930061081,10583038,"1512478",1,"1",,12.00,6.00,"inch","ft"
930061082,10583039,"1512479",1,"1",,12.00,6.00,"inch","ft"
930061083,10583040,"1512480",1,"1",,110.00,6.00,"inch","ft"
930061084,10583041,"1512481",1,"1",,18.00,6.00,"inch","ft"
