"WELL_ID","AUDIT_NO","TAG","FINAL_STA","DATA_SRC","CONTRACTOR","DATE_RECEIVED","FORMVERSION","COUNTY","MUNIC_CODE","CONREG","CONN","LOT","STREET","CITY","SITE","OWNER","USE_2ND","USE_1ST","selected_flag","data_entry_status","ABANDONMENT_REC"
"7342328","Z311247","A268934","E",,"7241",7/23/2019 0:00:00,7,"15","15008",,,,"135 ECHO DR ","Ottawa",,,,"E",1,,
"7342329","Z311248","A268935","E",,"7241",7/23/2019 0:00:00,7,"15","15008",,,,"135 ECHO DR ","Ottawa",,,,"E",1,,
"7342363","Z311260","A269102","E",,"7241",7/23/2019 0:00:00,7,"15","15008",,,,"864 LADY ELLEN PLACE ","Ottawa",,,,"E",1,,
"7342364","Z311259","A269103","E",,"7241",7/23/2019 0:00:00,7,"15","15008",,,,"864 LADY ELLEN PLACE ","Ottawa",,,,"E",1,,
"7342372","Z311261","A269104","E",,"7241",7/23/2019 0:00:00,7,"15","15008",,,,"864 LADY ELLEN PLACE ","Ottawa",,,,"E",1,,
"7342414","Z317315","A269058","E",,"7241",9/6/2019 0:00:00,7,"15","15501",,,,"_95 Montreal Road ","Ottawa",,,,"E",1,,
"7342415","Z317316","A269060","E",,"7241",9/6/2019 0:00:00,7,"15","15002",,,,"395 Montreal Road ","Ottawa",,,,"E",1,,
"7342416","Z317314","A269084","E",,"7241",9/6/2019 0:00:00,7,"15","15002",,,,"395 Montreal Road ","Ottawa",,,,"E",1,,
"7342420","Z317319","A268943","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,,"_59 Forward Ave ","Ottawa",,,,"E",1,,
"7342430","Z311282","A268942","E",,"7241",9/6/2019 0:00:00,7,"15","15011",,,,"1825 Trim Rd ","Ottawa",,,,"E",1,,
"7342504","Z299059","A258060",,,"6907",9/27/2019 0:00:00,7,"15","15007","CON"," 04","008","6929 GALLAGHER RD ","NORTH GOWER",,,,,1,,
"7342505","Z299060","A258072","0",,"6907",9/27/2019 0:00:00,7,"15","15008","RF"," 05","022","55 Steeplehill Cres ",,,,,,1,,
"7342507","Z299052","A258071","0",,"6907",9/27/2019 0:00:00,7,"15","15005","CON"," 02","008","  ",,,,,,1,,
"7342564","Z291357","A279104","C",,"6357",9/30/2019 0:00:00,7,"15","15009",,,,"3250c River Road ","MANOTICK",,,,,1,,
"7342565","Z291356","A250958","C",,"6357",9/30/2019 0:00:00,7,"15","15007",,,,"3169 Klondike Rd ","NORTH GOWER",,,,,1,,
"7342566","Z291355","A250957","C",,"6357",9/30/2019 0:00:00,7,"15","15003",,,,"30 LENNOX ST. ","RICHMOND",,,,,1,,
"7342762","Z304355",,"A",,"6574",9/16/2019 0:00:00,7,"15","15010",,,,"  ",,,,,"1",1,,"Y"
"7342763","Z304358","A192642","1",,"6574",9/16/2019 0:00:00,7,"15","15010",,,," BAYVIEW ","Ottawa",,,,"1",1,,
"7342857","Z299805","A258635","1",,"7526",9/19/2019 0:00:00,7,"15","15005","CON"," 05","006","_08 Shamus way ","CARP",,,,"1",1,,
"7342860","Z299803","A258630","1",,"7526",9/19/2019 0:00:00,7,"15","15009",,,," BANK ST ","GREELY","BLOC 63",,,"5",1,,
"7342861","Z299802","A258629","1",,"7526",9/19/2019 0:00:00,7,"15","15011","OF","1","015","527 Manse Rd ","Camberland",,,,"1",1,,
"7342862","Z299800","A258628","1",,"7526",9/19/2019 0:00:00,7,"15","15011","CON"," 02","015","505 MAGLADRY RD ","NAVAN",,,"3","1",1,,
"7342865","Z299797","A258625","1",,"7526",9/19/2019 0:00:00,7,"15","15011",,,,"703 WATSON ROAD ","NAVAN",,,,"1",1,,
"7342867","Z299794","A258623","1",,"7526",9/19/2019 0:00:00,7,"15","15008",,,,"109 baseline rd ","Ottawa","PL380304",,,"3",1,,
"7342868","Z299795","A258622","1",,"7526",9/19/2019 0:00:00,7,"15","15008",,,,"380 Baseline Rd ","Ottawa","Part 13 Plan 4R31148",,,"3",1,,
"7342937","Z311762","A278487","1",,"2558",10/3/2019 0:00:00,7,"15","15006","CON"," 04","020"," CONSTANCE LAKE RD. ","KANATA",,,,"1",1,,
"7342938","Z311763",,"5",,"2558",9/11/2019 0:00:00,7,"15","15006","CON"," 04","020","  ",,,,,,1,,"Y"
"7342964","Z300310","A270636","1",,"7417",9/19/2019 0:00:00,7,"15","15011",,,,"1279 COLONIAL ROAD ","NAVAN",,,,"1",1,,
"7343043","Z315219","A272501","2",,"6964",9/18/2019 0:00:00,7,"15","15010",,,,"704 Bayview Drive ","WOODLAWN",,,,"D",1,,
"7343048","Z315217","A272506","2",,"6964",9/18/2019 0:00:00,7,"15","15002",,,,"3636 Innes Rd ","Orleans",,,,"D",1,,
"7343162","Z231239","A170618","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," Parkdale ","Ottawa",,,,"E",1,,
"7343163","Z231228","A257373","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," Parkdale ","Ottawa",,,,"E",1,,
"7343164","Z231240","A257380","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," parkdale Ave ","Ottawa",,,,"E",1,,
"7343165","Z302840","A178490","E",,"7241",9/6/2019 0:00:00,7,"15","15502",,,," Parkdale Ave ","Ottawa",,,,"E",1,,
"7343166","Z302800","A261268","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," Parkdale Ave ","Ottawa",,,,"E",1,,
"7343167","Z302765","A261090","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," Parkdale Ave ","Ottawa",,,,"E",1,,
"7343168","Z302764","A261091","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,,"366 Parkdale Ave ","Ottawa",,,,"E",1,,
"7343169","Z302763","A261088","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,,"366 Parkdale Ave ","Ottawa",,,,"E",1,,
"7343170","Z302762","A261089","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,,"366 Parkdale Ave ","Ottawa",,,,"E",1,,
"7343171","Z302788","A254622","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," Parkdale Ave ","Ottawa",,,,"E",1,,
"7343172","Z302787","A261265","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," Parkdale Ave ","Ottawa",,,,"E",1,,
"7343177","Z231281","A189973","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,,"229 Armstrong St ","Ottawa",,,,"E",1,,
"7343178","Z231280","A265329","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,,"229 Armstrong St ","Ottawa",,,,"E",1,,
"7343179","Z302865","A190994","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," Parkdale ","Ottawa",,,,"E",1,,
"7343180","Z302887","A211293","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," Parkdale ","Ottawa",,,,"E",1,,
"7343181","Z231233","A177228","E",,"7241",9/6/2019 0:00:00,7,"15","15502",,,,"223 Armstrong St ","Ottawa",,,,,1,,
"7343182","Z231226","A189794","E",,"7241",9/6/2019 0:00:00,7,"15","15502",,,," Parkdale Ave ","Ottawa",,,,"E",1,,
"7343183","Z231234","A265326","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,,"3 Hamilton Ave ","Ottawa",,,,"E",1,,
"7343184","Z231272","A265327","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," Parkdale + Hamilton St. ","Ottawa",,,,"E",1,,
"7343185","Z231276","A265328","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,,"3 Hamilton Ave ","Ottawa",,,,"E",1,,
"7343186","Z308421","A265433","E",,"7241",9/6/2019 0:00:00,7,"15","15502",,,,"  ","Ottawa",,,,"E",1,,
"7343187","Z308418","A265432","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,,"  ","Ottawa",,,,"E",1,,
"7343188","Z302753","A261125","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," Parkdale Ave ","Ottawa",,,,"E",1,,
"7343189","Z302754","A261140","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," Parkdale Ave ","Ottawa",,,,"E",1,,
"7343190","Z302755","A261271","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," Parkdale Ave ","Ottawa",,,,"E",1,,
"7343191","Z231236","A261270","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," Armstrong St. ","Ottawa",,,,"E",1,,
"7343192","Z231231","A261138","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," PARKDALE AVE ","Ottawa",,,,"E",1,,
"7343193","Z231232","A257376","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," PARKDALE AVE ","Ottawa",,,,"E",1,,
"7343194","Z231235","A261139","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," PARKDALE ","Ottawa",,,,"E",1,,
"7343195","Z231237","A170634","3",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," PARKDALE Ave ","Ottawa",,,,"E",1,,
"7343196","Z231229","A191187","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," PARKDALE Ave ","Ottawa",,,,"E",1,,
"7343197","Z231230","A199427","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," PARKDALE Ave ","Ottawa",,,,"E",1,,
"7343198","Z231227","A261269","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," PARKDALE Ave ","Ottawa",,,,"E",1,,
"7343199","Z302888","A261130","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," PARKDALE Ave ","Ottawa",,,,"E",1,,
"7343200","Z231238","A191024","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,," Armstrong St ","Ottawa",,,,"E",1,,
"7343229","Z317423","A269093","E",,"7241",9/6/2019 0:00:00,7,"15","15002",,,,"963 ST LAURENT BLVD ","Ottawa",,,,"E",1,,
"7343237","Z317422","A268986","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,,"1608 Merivale Road ","Ottawa",,,,"E",1,,
"7343242","Z298251","A274766",,,"7241",9/6/2019 0:00:00,7,"15","15002",,,,"90 Glen Park Dr. ","Ottawa",,,,"E",1,,
"7343267","Z317421","A268087","E",,"7241",9/6/2019 0:00:00,7,"15","15502",,,,"363 St Laurent Blvd ","Ottawa",,,,"E",1,,
"7343268","Z317420","A269092","E",,"7241",9/6/2019 0:00:00,7,"15","15002",,,,"963 St Laurent Blvd ","Ottawa",,,,"E",1,,
"7343272","Z298250","A269087","E",,"7241",9/6/2019 0:00:00,7,"15","15011","CON"," 04","010","3454 Dessaint Rd ","SARSFIELD",,,,"E",1,,
"7343301","Z317353",,"A",,"7241",9/6/2019 0:00:00,7,"15","15501",,,,"Riverwood Park ","Ottawa",,,,,1,,"Y"
"7343302","Z317354",,"F",,"7241",9/6/2019 0:00:00,7,"15","15501",,,," Riverwood Park ","Ottawa",,,,,1,,
"7343305","Z317352",,"F",,"7241",9/6/2019 0:00:00,7,"15","15501",,,," Riverwood Park ","Ottawa",,,,,1,,"Y"
"7343306","Z317350",,"F",,"7241",9/6/2019 0:00:00,7,"15","15501",,,," Riverwood Park ","Ottawa",,,"E","9",1,,"Y"
"7343317","Z317342",,"A",,"7241",9/6/2019 0:00:00,7,"15","15004",,,,"2145 Roper Stevens Rd ","Ottawa",,,,"E",1,,"Y"
"7343318","Z317337",,"A",,"7241",9/6/2019 0:00:00,7,"15","15004",,,,"2145 Roper Stevens Rd ","Ottawa",,,,"E",1,,"Y"
"7343319","Z317338",,"A",,"7241",9/6/2019 0:00:00,7,"15","15004",,,,"2145 Roper Stevens Rd ","Ottawa",,,,"E",1,,"Y"
"7343320","Z317343",,"A",,"7241",9/6/2019 0:00:00,7,"15","15004",,,,"2145 Roper Stevens Rd ","NORTH GOWER",,,,"E",1,,"Y"
"7343321","Z317347",,"A",,"7241",9/6/2019 0:00:00,7,"15","15004",,,,"2145 Roger Stevens Road ","North Gover",,,,"E",1,,"Y"
"7343322","Z317340",,"A",,"7241",9/6/2019 0:00:00,7,"15","15004",,,,"2145 Roger Stevens Road ","North Gover",,,,"E",1,,"Y"
"7343323","Z317341",,"A",,"7241",9/6/2019 0:00:00,7,"15","15004",,,,"2145 Roger Stevens Road ","North Gover",,,,"E",1,,"Y"
"7343324","Z317349",,"A",,"7241",9/6/2019 0:00:00,7,"15","15004",,,,"2145 Roger Stevens Road ","North Gover",,,,"E",1,,"Y"
"7343325","Z317348",,"F",,"7241",9/6/2019 0:00:00,7,"15","15004",,,,"2145 Roger Stevens Road ","Ottawa",,,,"E",1,,"Y"
"7343326","Z317339",,"F",,"7241",9/6/2019 0:00:00,7,"15","15004",,,,"2145 Roger Stevens Road ","Ottawa",,,,"E",1,,"Y"
"7343327","Z317336",,"A",,"7241",9/6/2019 0:00:00,7,"15","15004",,,,"2145 Roger Stevens Road ","NORTH GOWER",,,,"E",1,,"Y"
"7343338","Z311295","A274818","E",,"7241",9/6/2019 0:00:00,7,"15","15003",,,,"1498 Stittsume Main St ","Ottawa",,,,"E",1,,
"7343355","Z317308","A274636","E",,"7241",9/6/2019 0:00:00,7,"15","15003",,,,"650 Eagleson Rd ","Ottawa",,,,"E",1,,
"7343356","Z317309","A274635","E",,"7241",9/6/2019 0:00:00,7,"15","15003",,,,"650 Eagleson Rd ","Ottawa",,,,"E",1,,
"7343357","Z317310","A274634","E",,"7241",9/6/2019 0:00:00,7,"15","15003",,,,"650 Eagleson Rd ","Ottawa",,,,"E",1,,
"7343358","Z316607","A192170","E",,"7241",9/6/2019 0:00:00,7,"15","15502",,,,"101 Hickory St ","Ottawa",,,,"E",1,,
"7343359","Z317307","A127463","E",,"7241",9/6/2019 0:00:00,7,"15","15502",,,,"101 Hickory St ","Ottawa",,,,"E",1,,
"7343421","Z311148","A274700","E",,"7241",9/6/2019 0:00:00,7,"15","15002",,,,"2285 Carling Ave ","Ottawa",,,,"E",1,,
"7343491","Z311281","A269083","E",,"7241",9/6/2019 0:00:00,7,"15","15003",,,,"8028 Flowellyn Road ","ASHTON",,,,"E",1,,
"7343492","Z311279","A269082","E",,"7241",9/6/2019 0:00:00,7,"15","15003",,,,"3028 Flewellyn Road ","Ashton",,,,"E",1,,
"7343493","Z311280","A269105","E",,"7241",9/6/2019 0:00:00,7,"15","15003",,,,"3028 FLOWELLYN ROAD ","ASTON",,,,"E",1,,
"7343494","Z317439","A170620","E",,"7241",9/6/2019 0:00:00,7,"15","15003",,,,"8028 FLEWELLYN ROAD ","ASTON",,,,"E",1,,
"7343504","Z317445","A268937","E",,"7241",9/6/2019 0:00:00,7,"15","15002",,,,"735 Industrial ave ","Ottawa",,,,"E",1,,
"7343505","Z317444","A268938","E",,"7241",9/6/2019 0:00:00,7,"15","15002",,,,"735 Industrial Ave ","Ottawa",,,,"E",1,,
"7343506","Z317443","A189983","E",,"7241",9/6/2019 0:00:00,7,"15","15502",,,,"735 INDUSTRIAL AVE ","Ottawa",,,,"E",1,,
"7343518","Z311142","A269009","E",,"7241",9/6/2019 0:00:00,7,"15","15003",,,,"471-473 Hazeldean Road ","Ottawa",,,,"E",1,,
"7343519","Z311145","A269007","E",,"7241",9/6/2019 0:00:00,7,"15","15003",,,,"471-473 Hazeldean Road ","Ottawa",,,,"E",1,,
"7343520","Z311141","A269008","E",,"7241",9/6/2019 0:00:00,7,"15","15003",,,,"471-473 Hazeldean Road ","Ottawa",,,,"E",1,,
"7343521","Z311162","A269059","E",,"7241",9/6/2019 0:00:00,7,"15","15003",,,,"471-473 Hazeldean Road ","Ottawa",,,,"E",1,,
"7343574","Z317414","A274726","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,,"857 Boyd Ave ","Ottawa",,,,"E",1,,
"7343575","Z317318","A268945","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,,"857 Boyd Ave ","Ottawa",,,,"E",1,,
"7343602","Z311125","A265562","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,,"3450 Carling Ave ","Ottawa",,,,"E",1,,
"7343603","Z311126","A265563","E",,"7241",9/6/2019 0:00:00,7,"15","15008",,,,"3450 Carling Ave ","Ottawa",,,,"E",1,,
"7344112","Z317005","A274230","1",,"7681",10/11/2019 0:00:00,7,"15","15003","CON"," 09","006","173 WESTAR FARM WAY ","STITTSVILLE","S/L 9",,,"1",1,,
"7344113","Z316798","A274211","1",,"7681",10/11/2019 0:00:00,7,"15","15004","CON"," 01","021","6586 ROLLING HILLS PLACE ","KARS","S/L 31",,,"1",1,,
"7344114","Z316797","A274196","1",,"7681",10/11/2019 0:00:00,7,"15","15005","CON"," 08","012","110 JULIA LAKE PRIVATE ","CARP","S/L 7",,,"1",1,,
"7344121","Z316783","A274198","1",,"7681",10/11/2019 0:00:00,7,"15","15005","CON"," 03","002","240 WESTBROOK ROAD ","CARP",,,,"1",1,,
"7344123","Z302398","A274214","1",,"7681",10/11/2019 0:00:00,7,"15","15010","CON"," 03","001","2857 DUNROBIN ROAD ","DUNROBIN","PART 2",,,"1",1,,
"7344124","Z302395","A274239","1",,"7681",10/11/2019 0:00:00,7,"15","15009","CON"," 05","009","465 Shoreway Drive ","GREELY","S/L 40-2 (Phase 2)",,,"1",1,,
"7344125","Z316788","A274242","1",,"7681",10/11/2019 0:00:00,7,"15","15006","CON"," 03","016","140 DERBYSHIRE ST ","KANATA","S/L 5",,,"1",1,,
"7344126","Z302397","A274215","1",,"7681",10/11/2019 0:00:00,7,"15","15006","CON"," 01","019","23 SYNERGY WAY ","KANATA","S/L 7",,,"1",1,,
"7344127","Z302399","A274197","1",,"7681",10/11/2019 0:00:00,7,"15","15010","CON"," 06","011","3934 Armitage Ave ","Dunrobin",,,,"1",1,,
"7344129","Z302393","A274241","1",,"7681",10/11/2019 0:00:00,7,"15","15006","CON"," 03","016","139 Derbyshire Street ","KANATA","S/L 27",,,"1",1,,
"7344130","Z302392","A274240","1",,"7681",10/11/2019 0:00:00,7,"15","15009","CON"," 01","014","2052 RIVER ROAD ","MANOTICK","PART 1",,,"1",1,,
"7344134","Z316782",,"A",,"7681",10/11/2019 0:00:00,7,"15","15008","RF"," 01","033","15 HARRIS PLACE ","NEPEAN",,,,,1,,"Y"
"7344140","Z302360","A274258","1",,"7681",10/11/2019 0:00:00,7,"15","15002","RF"," 01","028","517 Winnards Perch Way ","MANOTICK","S/L 33",,,"1",1,,
"7344141","Z302376","A274260","1",,"7681",10/11/2019 0:00:00,7,"15","15009","CON"," 04","003","6910 PEBBLE TRAIL WAY ","GREELY","S/L 23",,,"1",1,,
"7344144","Z302368","A274250","1",,"7681",10/11/2019 0:00:00,7,"15","15002","RF"," 01","029","944 River Road ","MANOTICK",,,,"1",1,,
"7344145","Z302374","A274247","1",,"7681",10/11/2019 0:00:00,7,"15","15002","RF"," 01","024","800 River Road ","MANOTICK","S/L 11",,,"1",1,,
"7344146","Z302365","A274252","1",,"7681",10/11/2019 0:00:00,7,"15","15004","CON","A","020","6557 RIDEAY VALLEY DRIVE NORTH ","MANOTICK","P/L 1,2,3",,,"1",1,,
"7344150","Z302358",,"A",,"7681",10/11/2019 0:00:00,7,"15","15002","RF"," 01","024","800 RIVER ROAD ","MONOTICK",,,,,1,,"Y"
"7344151","Z302373",,"A",,"7681",10/11/2019 0:00:00,7,"15","15005","CON"," 06","018","1895 WILLIAM HODSINS LANE ","CARP",,,,,1,,"Y"
"7344152","Z302369",,"A",,"7681",10/11/2019 0:00:00,7,"15","15007","CON"," 07","006"," PROVEN LINE ROAD ","NORTH GOWER",,,,,1,,"Y"
"7344153","Z302371",,"A",,"7681",10/11/2019 0:00:00,7,"15","15001","CON"," 10","024"," CREEK DRIVE NORTH ","FITZROY HARBOUR",,,,,1,,"Y"
"7344154","Z302330","A155709",,,"7681",10/11/2019 0:00:00,7,"15","15008","RF"," 02","011","#4 NEW LAND DRIVE ","NEPEAN","S/L 14",,,,1,,
"7344158","Z302385","A274249","1",,"7681",10/11/2019 0:00:00,7,"15","15009",,,,"1092 Arthur Street ","MANOTICK","S/L 2",,,"1",1,,
"7344160","Z302387","A274244","1",,"7681",10/11/2019 0:00:00,7,"15","15009","CON"," 04","007","7135 STILL MEADOW WAT ","GREELY","S/L 30",,,"1",1,,
"7344162","Z302380",,"A",,"7681",10/11/2019 0:00:00,7,"15","15009",,,,"1092 ARTHUR STREET ","MANOTICK",,,,,1,,"Y"
"7344163","Z302353",,"A",,"7681",10/11/2019 0:00:00,7,"15","15002","GORE",,"022","4736 BOUIESVILLE ROAD ","GLOUCESTER",,,,,1,,"Y"
"7344164","Z302363",,"A",,"7681",10/11/2019 0:00:00,7,"15","15010","CON"," 06","011","3934 ARMITAGE AVE ","DUNROBIN",,,,,1,,"Y"
"7344166","Z302332","A274179","1",,"7681",10/11/2019 0:00:00,7,"15","15001","CON"," 11","025","195 BADHAMS SIDE ROAD ","DUNROBIN","PART 3",,,"1",1,,
"7344168","Z302339","A274271","1",,"7681",10/11/2019 0:00:00,7,"15","15003","CON"," 04","026","755 KIRKHAM CRESCENT ","RICHMOND","S/L 46",,,"1",1,,
"7344169","Z302348","A274266","1",,"7681",10/11/2019 0:00:00,7,"15","15005","CON"," 06","016","200 Country Meadow Drive ","CARP","S/L 1",,,"1",1,,
"7344170","Z302338","A274264","1",,"7681",10/11/2019 0:00:00,7,"15","15005","CON"," 05","006","144 GENTRY ROAD ","CARP","S/L 5",,,"1",1,,
"7344171","Z302341","A274263","1",,"7681",10/11/2019 0:00:00,7,"15","15011","OF",,"007","1856 Emmett Road ","CUMBERLAND","Part 8",,,"1",1,,
"7344172","Z302337","A274268","1",,"7681",10/11/2019 0:00:00,7,"15","15009","CON"," 05","007","7384 BLUE WATER CRESCNET ","GREELY","S/L 53",,,"1",1,,
"7344175","Z302334","A274274","1",,"7681",10/11/2019 0:00:00,7,"15","15003","CON"," 11","008","13 CARLISLE CIRCLE ","STITTSVILLE","S/L 26",,,"1",1,,
"7344177","Z302357","A260841","1",,"7681",10/11/2019 0:00:00,7,"15","15004","CON"," 02","006","1942 Century Road West ","Noth Gower",,,,"1",1,,
"7344180","Z302344","A260841",,,"7681",10/11/2019 0:00:00,7,"15","15004","CON"," 02","006","1942 CENTURY ROAD WEST ","NORTH GOWER",,,,,1,,
"7344208","Z318687","A276288","1",,"3323",10/11/2019 0:00:00,7,"15","15006","CON"," 03","016","216 Terbol Crt ",,,,,"1",1,,
"7344271","Z318961","A276740","1",,"4879",10/11/2019 0:00:00,7,"15","15010",,,,"35 OLD QUARRY ROAD ","WOODLAWN",,,,"1",1,,
"7344272","Z318959","A276738","1",,"4879",10/11/2019 0:00:00,7,"15","15010","CON"," 03","004","3155 DUNROBIN RD ","DUNROBIN",,,,"1",1,,
"7344275","Z292208","A252085","C",,"6364",10/11/2019 0:00:00,7,"15","15002",,,,"5369 HILLTOP DR ","Ottawa",,,,,1,,
"7344276","Z292209","A277272","C",,"6463",10/11/2019 0:00:00,7,"15","15004","CON"," 01","021","6625 BLUEBIRD STREET ","KARS",,,,,1,,
"7344277","Z292207","A277273","C",,"6364",10/11/2019 0:00:00,7,"15","15002",,,,"1416 MULLIGAN ST ","Ottawa",,,,,1,,
"7344423","Z321100","A277634","1",,"7417",10/15/2019 0:00:00,7,"15","15009","CON"," 05","006","1429 MEADOW DRIVE ","GREELY",,,,"1",1,,
"7344426","Z321082","A270632","1",,"7417",10/15/2019 0:00:00,7,"15","15011","CON"," 04","003","2431 CHEMIN DUNNING ","CUMBERLAND",,,,"1",1,,
"7344427","Z321081","A270633","1",,"7417",10/15/2019 0:00:00,7,"15","15011","CON"," 10","009","4447 NAVAN RAOD ","NAVAN",,,,"1",1,,
"7344439","Z309144","A275103","1",,"4877",10/15/2019 0:00:00,7,"15","15004","CON"," 03","022","2210 MAPLE FOREST DRIVE ","NORTH GOWER",,,,"1",1,,
"7344470","Z315927","A212950","2",,"7675",10/18/2019 0:00:00,7,"15","15008","RF"," 01","031"," SULLIVAN AVE ","NEPEAN",,,,"D",1,,
"7344471","Z315928","A212951","2",,"7675",10/18/2019 0:00:00,7,"15","15008","RF"," 01","031"," Sullivan Ave x View Mount Dr ","NEPEAN",,,,"D",1,,
"7344472","Z315929","A212931","2",,"7675",10/18/2019 0:00:00,7,"15","15008","RF"," 01","031"," SULLIVAN AVE x VIEWMOUNT DR ","NEPEAN",,,,"D",1,,
"7344473","Z315930","A212949","2",,"7675",10/18/2019 0:00:00,7,"15","15008","RF"," 01","031"," Sullivan Ave x View Mount Dr ","NEPEAN",,,,"D",1,,
"7344474","Z315931","A212948","2",,"7675",10/18/2019 0:00:00,7,"15","15008","RF"," 01","031"," SULLIVAN AVE ","NEPEAN",,,,"D",1,,
"7344475","Z315932","A212947","2",,"7675",10/18/2019 0:00:00,7,"15","15008","RF"," 01","031"," Sullivan Ave x View Mount Dr ","NEPEAN",,,,"D",1,,
"7344476","Z315933","A212946","2",,"7675",10/18/2019 0:00:00,7,"15","15008","RF"," 01","031"," SULLIVAN AVE x VIEWMOUNT DR ","NEPEAN",,,,"D",1,,
"7344477","Z315934","A212952","2",,"7675",10/18/2019 0:00:00,7,"15","15008","RF"," 01","031"," Sullivan Ave ","NEPEAN",,,,"D",1,,
"7344482","Z315916","A175276","2",,"7675",10/18/2019 0:00:00,7,"15","15001","CON"," 04","022","4990 Highway 17 ","Arnprior",,,,"D",1,,
"7344483","Z315917","A212922","2",,"7675",10/18/2019 0:00:00,7,"15","15001","CON"," 04","022","4990 HIGHWAY 17 ","Arnprior",,,,"D",1,,
"7344484","Z315918","A212938","2",,"7675",10/18/2019 0:00:00,7,"15","15001","CON"," 04","022","4990 Highway 17 ","Arnprior",,,,"D",1,,
"7344510","Z256639","A225392","1",,"1558",10/18/2019 0:00:00,7,"15","15704",,,," Lot 2 Cedarstone Drive (#180) ","Richmond",,,,"1",1,,
"7344511","Z256641","A225391","1",,"1558",10/18/2019 0:00:00,7,"15","15704",,,,"65 BALD EAGLE LOT 30","RICHMOND",,,,"1",1,,
"7344512","Z256640","A225390","1",,"1558",10/18/2019 0:00:00,7,"15","15704",,,,"65 BALD EAGLE LOT 31","RICHMOND",,,,"1",1,,
"7344513","Z256638","A225389","1",,"1558",10/18/2019 0:00:00,7,"15","15704",,,," Lot 3 Cedarstone Drive (#178) ","Richmond",,,,"1",1,,
"7344515","Z256636","A225387","1",,"1558",10/18/2019 0:00:00,7,"15","15005","CON"," 03","009","Lot 7 Osmond Dailey Dr. ","Carp",,,,"1",1,,
"7344517","Z256634","A225385","1",,"1558",10/18/2019 0:00:00,7,"15","15010","CON"," 08","003","3052 Stonendge ","Dunrobin",,,,"1",1,,
"7344518","Z256631","A225384","1",,"1558",10/18/2019 0:00:00,7,"15","15009","CON"," 06","021","7650 SNAKE ISLAND ROAD ","METCALFE",,,,"1",1,,
"7344519","Z256633","A225383","1",,"1558",10/18/2019 0:00:00,7,"15","15701",,,,"6212 Perth Street ","RICHMOND",,,,"1",1,,
"7344521","Z313728","A225381","1",,"1558",10/18/2019 0:00:00,7,"15","15006","CON"," 03","016","204 TERBOL COURT ","KANATA",,,,"1",1,,
"7344522","Z313729","A225380","1",,"1558",10/18/2019 0:00:00,7,"15","15003","CON"," 09","016","7063 Flewellyn Road ","STITTSVILLE",,,,"1",1,,
"7344523","Z313734","A225378","1",,"1558",10/18/2019 0:00:00,7,"15","15005","CON"," 12","026","107 MANTIL SIDE RD ","ALMONTE",,,,"1",1,,
"7344524","Z313731","A225377","1",,"1558",10/18/2019 0:00:00,7,"15","15704",,,,"Lot 4 Cedarstone ","RICHMOND",,,,"1",1,,
"7344526","Z313735","A225375","1",,"1558",10/18/2019 0:00:00,7,"15","15704",,,," BALD EAGLE LOT 12","RICHMOND",,,,"1",1,,
"7344527","Z256632",,"A",,"1558",10/18/2019 0:00:00,7,"15","15701",,,,"6212 PERTH STREET ","RICHMOND",,,,,1,,"Y"
