"Hole_Id","Bore_Hole_ID","WELL_ID","Diameter","Depth_from","Depth_to","HOLE_DEPTH_UOM","HOLE_DIAMETER_UOM"
11305625,11172567,"1534815",22.23,0.00,3.35,"m","cm"
11305626,11172567,"1534815",15.58,3.35,7.62,"m","cm"
11305627,11172568,"1534816",14.91,0.00,73.10,"m","cm"
11305628,11172569,"1534817",10.00,0.00,2.00,"m","cm"
11305629,11172570,"1534818",22.23,0.00,7.87,"m","cm"
11305630,11172571,"1534819",22.23,0.00,6.06,"m","cm"
11305631,11172572,"1534820",22.23,0.00,6.06,"m","cm"
11305632,11172573,"1534821",22.25,0.00,6.06,"m","cm"
11305633,11172574,"1534822",25.40,0.00,6.00,"m","cm"
11305634,11172587,"1534835",6.00,0.00,50.00,"ft","inch"
11305635,11172587,"1534835",6.00,50.00,85.00,"ft","inch"
11305636,11172589,"1534837",6.00,0.00,25.00,"ft","inch"
11305637,11172590,"1534838",14.91,0.00,64.00,"m","cm"
11305638,11172591,"1534839",14.91,0.00,67.00,"m","cm"
11305639,11172592,"1534840",15.55,0.00,61.00,"m","cm"
11305640,11172593,"1534841",15.55,0.00,20.10,"m","cm"
11305641,11172594,"1534842",15.24,0.00,31.10,"m","cm"
11305642,11172595,"1534843",15.24,0.00,31.10,"m","cm"
11305643,11172596,"1534844",15.23,0.00,54.90,"m","cm"
11305644,11172597,"1534845",15.24,0.00,48.80,"m","cm"
11305645,11172598,"1534846",15.55,0.00,109.70,"m","cm"
11305646,11172599,"1534847",15.07,0.00,121.90,"m","cm"
11305647,11172600,"1534848",15.23,0.00,24.40,"m","cm"
11305648,11172601,"1534849",15.23,0.00,24.40,"m","cm"
11305649,11172603,"1534851",15.24,0.00,55.50,"m","cm"
11305650,11172604,"1534852",15.24,0.00,30.50,"m","cm"
11305651,11172605,"1534853",15.24,0.00,30.50,"m","cm"
11305652,11172606,"1534854",15.24,0.00,55.50,"m","cm"
11305653,11172607,"1534855",15.07,0.00,30.50,"m","cm"
11305654,11172608,"1534856",15.07,0.00,33.50,"m","cm"
11305655,11172609,"1534857",15.24,0.00,61.00,"m","cm"
11305656,11172610,"1534858",15.24,0.00,61.00,"m","cm"
11305657,11172611,"1534859",15.24,0.00,48.80,"m","cm"
11305658,11172612,"1534860",14.91,0.00,42.70,"m","cm"
11305659,11172613,"1534861",15.24,0.00,61.00,"m","cm"
11305660,11172614,"1534862",15.07,0.00,54.90,"m","cm"
11305661,11172615,"1534863",15.24,0.00,25.30,"m","cm"
11305662,11172616,"1534864",15.55,13.41,57.91,"m","cm"
11305663,11172616,"1534864",21.23,0.00,13.41,"m","cm"
11305664,11172617,"1534865",15.55,17.06,88.39,"m","cm"
11305665,11172617,"1534865",22.23,0.00,17.06,"m","cm"
11305666,11172618,"1534866",22.23,0.00,15.54,"m","cm"
11305667,11172619,"1534867",15.55,11.88,27.43,"m","cm"
11305668,11172619,"1534867",22.23,0.00,11.88,"m","cm"
11305669,11172620,"1534868",15.55,10.36,24.38,"m","cm"
11305670,11172620,"1534868",22.23,0.00,10.36,"m","cm"
11305671,11172621,"1534869",22.23,0.00,7.31,"m","cm"
11305672,11172621,"1534869",15.55,7.31,36.57,"m","cm"
11305673,11172623,"1534871",200.00,0.00,6.00,"m","cm"
11305674,11172626,"1534874",6.00,0.00,75.00,"ft","inch"
11305675,11172627,"1534875",6.00,0.00,125.00,"ft","inch"
11305676,11172627,"1534875",5.00,125.00,164.00,"ft","inch"
11305677,11172628,"1534876",6.00,0.00,110.00,"ft","inch"
11305678,11172629,"1534877",6.00,0.00,60.00,"ft","inch"
11305679,11172630,"1534878",22.23,0.00,25.90,"m","cm"
11305680,11172630,"1534878",15.55,25.90,29.26,"m","cm"
11305681,11172631,"1534879",15.86,6.00,43.00,"m","cm"
11305682,11172631,"1534879",27.28,0.00,6.00,"m","cm"
11305683,11172632,"1534880",15.86,6.00,37.00,"m","cm"
11305684,11172632,"1534880",27.28,0.00,6.00,"m","cm"
11305685,11172633,"1534881",15.86,6.00,43.00,"m","cm"
11305686,11172633,"1534881",27.28,0.00,6.00,"m","cm"
11305687,11172634,"1534882",15.86,6.00,43.00,"m","cm"
11305688,11172634,"1534882",27.28,0.00,6.00,"m","cm"
11305689,11172635,"1534883",27.28,0.00,6.00,"m","cm"
11305690,11172635,"1534883",15.86,6.00,62.00,"m","cm"
11305693,11172637,"1534885",15.23,30.48,31.39,"m","cm"
11305694,11172637,"1534885",24.77,0.00,29.56,"m","cm"
11305695,11172637,"1534885",16.60,29.56,30.43,"m","cm"
11305696,11172638,"1534886",24.77,0.00,6.09,"m","cm"
11305697,11172638,"1534886",15.23,6.09,89.91,"m","cm"
11305698,11172639,"1534887",24.77,0.00,6.24,"m","cm"
11305699,11172639,"1534887",15.23,6.24,89.90,"m","cm"
11305700,11172640,"1534888",,0.00,6.06,"m","cm"
11305701,11172640,"1534888",22.23,,,"m","cm"
11305702,11172641,"1534889",22.23,0.00,6.06,"m","cm"
11305703,11172642,"1534890",24.13,0.00,16.06,"m","cm"
11305704,11172643,"1534891",22.25,0.00,6.06,"m","cm"
11305705,11172644,"1534892",22.23,0.00,6.06,"m","cm"
11305706,11172645,"1534893",22.23,0.00,6.06,"m","cm"
11305707,11172646,"1534894",20.00,0.00,4.00,"m","cm"
11305708,11172646,"1534894",5.00,0.00,4.00,"m","cm"
11305709,11172647,"1534895",20.00,0.00,4.40,"m","cm"
11305710,11172647,"1534895",5.00,0.00,4.40,"m","cm"
11305711,11172648,"1534896",20.30,0.00,9.00,"m","cm"
11305712,11172651,"1534899",15.23,6.40,76.20,"m","cm"
11305713,11172651,"1534899",22.75,0.00,6.40,"m","cm"
11305714,11172652,"1534900",15.07,0.00,30.50,"m","cm"
11305715,11172653,"1534901",15.23,0.00,28.00,"m","cm"
11305716,11172654,"1534902",15.23,0.00,25.30,"m","cm"
11305717,11172655,"1534903",15.23,0.00,49.67,"m","cm"
11305718,11172656,"1534904",15.23,0.00,18.28,"m","cm"
11305719,11172657,"1534905",15.23,0.00,24.99,"m","cm"
11305720,11172658,"1534906",15.23,0.00,54.86,"m","cm"
11305721,11172659,"1534907",15.23,0.00,54.86,"m","cm"
11305722,11172660,"1534908",15.24,0.00,73.10,"m","cm"
11305723,11172661,"1534909",15.23,0.00,36.60,"m","cm"
11305724,11172662,"1534910",15.23,0.00,18.30,"m","cm"
11305725,11172663,"1534911",15.24,0.00,30.50,"m","cm"
11305726,11172664,"1534912",15.24,0.00,70.10,"m","cm"
11305727,11172665,"1534913",15.55,0.00,73.10,"m","cm"
11305728,11172666,"1534914",15.23,0.00,19.20,"m","cm"
11305729,11172667,"1534915",15.23,0.00,21.60,"m","cm"
11305730,11172668,"1534916",15.24,0.00,18.30,"m","cm"
11305731,11172669,"1534917",15.24,0.00,24.40,"m","cm"
11305732,11172670,"1534918",15.24,0.00,42.70,"m","cm"
11305733,11172671,"1534919",15.24,0.00,42.70,"m","cm"
11305734,11172672,"1534920",15.23,0.00,24.40,"m","cm"
11305735,11172673,"1534921",15.24,0.00,36.60,"m","cm"
11305736,11172674,"1534922",15.24,0.00,67.00,"m","cm"
11305737,11172675,"1534923",15.23,0.00,36.57,"m","cm"
11305738,11172676,"1534924",15.24,0.00,48.80,"m","cm"
11305739,11172677,"1534925",15.23,37.49,52.73,"m","cm"
11305740,11172678,"1534926",15.23,18.59,21.33,"m","cm"
11305741,11172678,"1534926",22.75,0.00,18.59,"m","cm"
11305742,11172679,"1534927",22.75,0.00,6.24,"m","cm"
11305743,11172679,"1534927",15.07,6.24,106.07,"m","cm"
11305744,11172680,"1534928",22.75,0.00,6.24,"m","cm"
11305745,11172680,"1534928",15.39,6.24,83.21,"m","cm"
11305746,11172681,"1534929",22.75,0.00,6.40,"m","cm"
11305747,11172681,"1534929",15.55,6.40,83.82,"m","cm"
11305748,11172682,"1534930",22.75,0.00,6.40,"m","cm"
11305749,11172682,"1534930",25.23,6.40,25.28,"m","cm"
11305750,11172683,"1534931",22.75,0.00,6.40,"m","cm"
11305751,11172683,"1534931",15.88,6.40,83.21,"m","cm"
11305752,11172684,"1534932",22.75,0.00,6.40,"m","cm"
11305753,11172684,"1534932",14.91,6.40,37.49,"m","cm"
11305754,11172685,"1534933",22.75,0.00,6.40,"m","cm"
11305755,11172685,"1534933",15.39,6.40,29.56,"m","cm"
11305756,11172686,"1534934",15.07,6.40,83.82,"m","cm"
11305757,11172686,"1534934",22.75,0.00,6.40,"m","cm"
11305758,11172687,"1534935",22.75,0.00,6.40,"m","cm"
11305759,11172687,"1534935",15.39,6.40,62.48,"m","cm"
11305760,11172688,"1534936",22.75,0.00,6.40,"m","cm"
11305761,11172688,"1534936",15.39,6.40,27.43,"m","cm"
11305762,11172689,"1534937",22.75,0.00,6.55,"m","cm"
11305763,11172689,"1534937",15.39,6.55,22.25,"m","cm"
11305764,11172690,"1534938",22.75,0.00,6.40,"m","cm"
11305765,11172690,"1534938",15.39,6.40,60.96,"m","cm"
11305766,11172694,"1534942",22.75,0.00,6.24,"m","cm"
11305767,11172694,"1534942",15.07,6.24,67.96,"m","cm"
11305768,11172695,"1534943",15.23,14.78,106.68,"m","cm"
11305769,11172695,"1534943",22.75,0.00,14.78,"m","cm"
11305770,11172696,"1534944",15.23,13.10,21.33,"m","cm"
11305771,11172696,"1534944",22.75,0.00,13.10,"m","cm"
11305772,11172697,"1534945",22.75,0.00,14.02,"m","cm"
11305773,11172697,"1534945",15.23,14.02,79.24,"m","cm"
11305774,11172698,"1534946",22.75,0.00,14.02,"m","cm"
11305775,11172698,"1534946",15.39,14.02,37.49,"m","cm"
11305776,11172699,"1534947",15.23,6.09,37.48,"m","cm"
11305777,11172699,"1534947",22.75,0.00,6.09,"m","cm"
11305778,11172700,"1534948",22.75,0.00,6.55,"m","cm"
11305779,11172700,"1534948",15.23,6.55,36.57,"m","cm"
11305780,11172701,"1534949",15.23,6.40,37.48,"m","cm"
11305781,11172701,"1534949",22.75,0.00,6.40,"m","cm"
11305782,11172702,"1534950",22.75,0.00,6.40,"m","cm"
11305783,11172702,"1534950",15.39,6.40,37.49,"m","cm"
11305784,11172703,"1534951",22.75,0.00,6.40,"m","cm"
11305785,11172703,"1534951",15.07,6.40,63.39,"m","cm"
11305786,11172704,"1534952",15.23,13.10,48.76,"m","cm"
11305787,11172704,"1534952",22.75,0.00,13.10,"m","cm"
11305788,11172705,"1534953",22.75,0.00,6.40,"m","cm"
11305789,11172705,"1534953",15.23,6.40,22.25,"m","cm"
11305790,11172706,"1534954",22.75,0.00,19.50,"m","cm"
11305791,11172706,"1534954",15.23,19.50,76.20,"m","cm"
11305792,11172707,"1534955",15.23,13.10,47.24,"m","cm"
11305793,11172707,"1534955",22.75,0.00,13.10,"m","cm"
11305794,11172708,"1534956",22.75,0.00,6.55,"m","cm"
11305795,11172708,"1534956",15.07,6.55,35.05,"m","cm"
11305796,11172709,"1534957",22.75,0.00,14.93,"m","cm"
11305797,11172709,"1534957",15.07,14.93,53.34,"m","cm"
11305798,11172710,"1534958",15.23,8.53,39.62,"m","cm"
11305799,11172710,"1534958",22.75,0.00,8.53,"m","cm"
11305800,11172711,"1534959",22.75,0.00,13.10,"m","cm"
11305801,11172711,"1534959",15.23,13.10,52.73,"m","cm"
11305802,11172712,"1534960",22.75,0.00,13.10,"m","cm"
11305803,11172712,"1534960",15.23,13.10,52.73,"m","cm"
11305804,11172713,"1534961",22.75,0.00,11.58,"m","cm"
11305805,11172713,"1534961",15.23,11.58,22.86,"m","cm"
11305806,11172714,"1534962",22.75,0.00,13.10,"m","cm"
11305807,11172714,"1534962",15.23,13.10,52.73,"m","cm"
11305808,11172715,"1534963",22.75,0.00,11.58,"m","cm"
11305809,11172716,"1534964",15.23,24.07,83.21,"m","cm"
11305810,11172716,"1534964",22.75,0.00,24.07,"m","cm"
11305811,11172717,"1534965",22.75,0.00,22.25,"m","cm"
11305812,11172717,"1534965",15.55,22.25,37.49,"m","cm"
11305813,11172718,"1534966",15.23,13.10,21.33,"m","cm"
11305814,11172718,"1534966",22.75,0.00,13.10,"m","cm"
11305815,11172719,"1534967",22.75,0.00,13.10,"m","cm"
11305816,11172719,"1534967",15.07,53.34,63.39,"m","cm"
11305817,11172719,"1534967",15.39,13.10,53.34,"m","cm"
11305818,11172720,"1534968",22.75,0.00,6.40,"m","cm"
11305819,11172720,"1534968",15.39,6.40,45.11,"m","cm"
11305820,11172721,"1534969",22.75,0.00,7.46,"m","cm"
11305821,11172721,"1534969",15.55,7.46,37.49,"m","cm"
11305822,11172722,"1534970",22.75,0.00,6.40,"m","cm"
11305823,11172722,"1534970",15.55,6.40,83.82,"m","cm"
11305824,11172723,"1534971",15.49,11.58,22.86,"m","cm"
11305825,11172723,"1534971",22.75,0.00,11.58,"m","cm"
11305826,11172725,"1534973",22.75,0.00,16.64,"m","cm"
11305827,11172725,"1534973",15.23,16.64,52.73,"m","cm"
11305828,11172726,"1534974",14.59,75.59,76.20,"m","cm"
11305829,11172726,"1534974",22.75,0.00,6.55,"m","cm"
11305830,11172726,"1534974",15.55,6.55,75.59,"m","cm"
11305831,11172727,"1534975",15.23,6.40,45.72,"m","cm"
11305832,11172727,"1534975",22.75,0.00,6.40,"m","cm"
11305833,11172728,"1534976",22.75,0.00,16.76,"m","cm"
11305834,11172728,"1534976",14.91,16.76,22.25,"m","cm"
11305835,11172729,"1534977",22.75,0.00,6.55,"m","cm"
11305836,11172729,"1534977",15.39,6.55,83.82,"m","cm"
11305837,11172730,"1534978",22.75,0.00,6.40,"m","cm"
11305838,11172730,"1534978",15.39,6.40,60.96,"m","cm"
11305839,11172730,"1534978",15.00,60.69,64.00,"m","cm"
11305840,11172731,"1534979",15.39,9.75,68.58,"m","cm"
11305841,11172731,"1534979",22.75,0.00,9.75,"m","cm"
11305842,11172732,"1534980",22.75,0.00,6.40,"m","cm"
11305843,11172732,"1534980",15.23,6.40,75.58,"m","cm"
11305844,11172733,"1534981",22.75,0.00,31.39,"m","cm"
11305845,11172734,"1534982",22.75,0.00,6.40,"m","cm"
11305846,11172734,"1534982",15.07,6.40,22.25,"m","cm"
11305847,11172735,"1534983",15.39,13.10,45.72,"m","cm"
11305848,11172735,"1534983",22.75,0.00,13.10,"m","cm"
11305849,11172736,"1534984",15.23,18.74,45.11,"m","cm"
11305850,11172736,"1534984",22.75,0.00,18.74,"m","cm"
11305851,11172737,"1534985",22.75,0.00,13.10,"m","cm"
11305852,11172737,"1534985",15.23,13.10,37.49,"m","cm"
11305853,11172738,"1534986",14.91,14.63,82.90,"m","cm"
11305854,11172738,"1534986",22.75,0.00,14.63,"m","cm"
11305855,11172739,"1534987",22.75,0.00,6.55,"m","cm"
11305856,11172739,"1534987",15.39,6.55,76.20,"m","cm"
11305857,11172740,"1534988",22.75,0.00,25.45,"m","cm"
11305858,11172740,"1534988",15.07,25.45,76.20,"m","cm"
11305859,11172741,"1534989",22.75,0.00,6.40,"m","cm"
11305860,11172741,"1534989",15.39,6.40,45.72,"m","cm"
11305861,11172742,"1534990",22.75,0.00,17.67,"m","cm"
11305862,11172742,"1534990",15.39,17.67,60.35,"m","cm"
11305863,11172743,"1534991",22.75,0.00,15.24,"m","cm"
11305864,11172743,"1534991",15.23,15.24,29.87,"m","cm"
11305865,11172744,"1534992",15.23,6.40,52.73,"m","cm"
11305866,11172744,"1534992",15.07,52.73,52.88,"m","cm"
11305867,11172744,"1534992",22.75,0.00,6.40,"m","cm"
11305868,11172745,"1534993",22.75,0.00,6.09,"m","cm"
11305869,11172745,"1534993",15.23,6.09,35.05,"m","cm"
11305870,11172745,"1534993",15.07,35.05,44.19,"m","cm"
11305871,11172746,"1534994",15.07,7.62,83.21,"m","cm"
11305872,11172746,"1534994",22.75,0.00,7.62,"m","cm"
11305873,11172747,"1534995",22.75,0.00,13.10,"m","cm"
11305874,11172747,"1534995",15.07,13.10,27.43,"m","cm"
11305875,11172749,"1534997",14.59,45.72,47.24,"m","cm"
11305876,11172749,"1534997",15.39,8.83,45.72,"m","cm"
11305877,11172749,"1534997",22.75,0.00,8.83,"m","cm"
11305878,11172750,"1534998",21.23,0.00,25.60,"m","cm"
11305879,11172752,"1535000",15.55,13.41,48.76,"m","cm"
11305880,11172752,"1535000",22.23,0.00,13.41,"m","cm"
11305881,11172753,"1535001",15.86,8.00,47.00,"m","cm"
11305882,11172753,"1535001",27.28,0.00,8.00,"m","cm"
11305883,11172754,"1535002",15.23,9.44,40.84,"m","cm"
11305884,11172754,"1535002",24.77,0.00,9.44,"m","cm"
11305885,11172755,"1535003",25.08,0.00,8.53,"m","cm"
11305886,11172755,"1535003",15.23,8.53,49.07,"m","cm"
11305887,11172756,"1535004",22.25,0.00,6.06,"m","cm"
11305888,11172757,"1535005",22.23,0.00,6.06,"m","cm"
11305889,11172758,"1535006",22.23,0.00,6.06,"m","cm"
11305890,11172761,"1535009",21.00,0.00,5.20,"m","cm"
11305891,11172764,"1535012",15.24,0.00,18.90,"m","cm"
11305892,11172765,"1535013",15.24,0.00,103.60,"m","cm"
11305893,11172766,"1535014",15.24,0.00,24.70,"m","cm"
11305894,11172768,"1535016",15.24,0.00,18.90,"m","cm"
11305895,11172769,"1535017",15.23,0.00,54.86,"m","cm"
11305896,11172770,"1535018",15.23,0.00,73.14,"m","cm"
11305897,11172771,"1535019",15.23,0.00,67.05,"m","cm"
11305898,11172772,"1535020",15.23,0.00,31.08,"m","cm"
11305899,11172773,"1535021",15.23,0.00,48.76,"m","cm"
11305900,11172774,"1535022",15.23,0.00,39.62,"m","cm"
11305901,11172775,"1535023",15.23,9.00,60.95,"m","cm"
11305902,11172776,"1535024",15.23,0.00,31.08,"m","cm"
11305903,11172777,"1535025",15.23,0.00,57.90,"m","cm"
11305904,11172778,"1535026",15.23,0.00,54.86,"m","cm"
11305905,11172779,"1535027",15.55,15.87,29.87,"m","cm"
11305906,11172779,"1535027",21.23,0.00,15.84,"m","cm"
11305907,11172780,"1535028",6.00,0.00,120.00,"ft","inch"
11305908,11172781,"1535029",6.00,0.00,60.00,"ft","inch"
11305909,11172782,"1535030",22.75,0.00,6.40,"m","cm"
11305910,11172782,"1535030",15.39,6.40,75.59,"m","cm"
11305911,11172783,"1535031",15.23,6.55,50.29,"m","cm"
11305912,11172783,"1535031",22.75,0.00,6.55,"m","cm"
11305913,11172785,"1535033",15.55,13.10,83.21,"m","cm"
11305914,11172785,"1535033",22.75,0.00,13.10,"m","cm"
11305915,11172786,"1535034",15.59,7.61,44.80,"m","cm"
11305916,11172786,"1535034",22.75,0.00,7.61,"m","cm"
11305917,11172787,"1535035",14.28,30.47,34.74,"m","cm"
11305918,11172787,"1535035",15.07,9.75,30.47,"m","cm"
11305919,11172787,"1535035",22.75,0.00,9.75,"m","cm"
11305920,11172788,"1535036",15.39,6.58,37.48,"m","cm"
11305921,11172788,"1535036",22.75,0.00,6.58,"m","cm"
11305922,11172789,"1535037",22.75,0.00,13.10,"m","cm"
11305923,11172789,"1535037",15.23,13.10,18.28,"m","cm"
11305924,11172790,"1535038",22.75,0.00,6.24,"m","cm"
11305925,11172790,"1535038",15.39,6.24,52.72,"m","cm"
11305926,11172791,"1535039",15.23,,29.87,"m","cm"
11305927,11172791,"1535039",22.75,0.00,12.34,"m","cm"
11305928,11172792,"1535040",15.23,12.34,45.11,"m","cm"
11305929,11172792,"1535040",22.75,0.00,12.34,"m","cm"
11305930,11172793,"1535041",15.07,6.40,22.25,"m","cm"
11305931,11172793,"1535041",22.75,0.00,6.40,"m","cm"
11305932,11172794,"1535042",22.75,0.00,6.40,"m","cm"
11305933,11172794,"1535042",15.07,6.40,21.34,"m","cm"
11305934,11172795,"1535043",14.91,59.44,60.96,"m","cm"
11305935,11172795,"1535043",22.75,0.00,6.40,"m","cm"
11305936,11172795,"1535043",18.39,6.40,59.44,"m","cm"
11305937,11172796,"1535044",22.75,0.00,6.40,"m","cm"
11305938,11172796,"1535044",15.39,6.40,26.82,"m","cm"
11305939,11172797,"1535045",22.75,0.00,16.46,"m","cm"
11305940,11172797,"1535045",15.23,16.46,75.59,"m","cm"
11305941,11172798,"1535046",22.75,0.00,6.40,"m","cm"
11305942,11172798,"1535046",15.07,6.40,37.49,"m","cm"
11305943,11172799,"1535047",22.75,0.00,6.40,"m","cm"
11305944,11172799,"1535047",15.39,6.40,64.01,"m","cm"
11305945,11172800,"1535048",22.75,0.00,6.55,"m","cm"
11305946,11172800,"1535048",15.23,6.55,57.91,"m","cm"
11305947,11172801,"1535049",22.75,0.00,6.40,"m","cm"
11305948,11172801,"1535049",15.39,6.40,45.71,"m","cm"
11305949,11172801,"1535049",14.91,45.71,46.71,"m","cm"
11305950,11172802,"1535050",22.75,0.00,7.60,"m","cm"
11305951,11172802,"1535050",15.39,7.60,22.30,"m","cm"
11305952,11172803,"1535051",22.75,0.00,6.40,"m","cm"
11305953,11172803,"1535051",15.39,6.40,57.90,"m","cm"
11305954,11172804,"1535052",22.75,0.00,5.55,"m","cm"
11305955,11172804,"1535052",15.39,6.55,22.24,"m","cm"
11305956,11172805,"1535053",14.91,121.91,136.84,"m","cm"
11305957,11172805,"1535053",15.39,11.88,121.91,"m","cm"
11305958,11172805,"1535053",30.37,0.00,11.88,"m","cm"
11305959,11172806,"1535054",15.39,11.58,82.30,"m","cm"
11305960,11172806,"1535054",15.23,82.80,83.81,"m","cm"
11305961,11172806,"1535054",22.75,0.00,11.58,"m","cm"
11305962,11172807,"1535055",15.39,11.58,12.80,"m","cm"
11305963,11172807,"1535055",22.75,0.00,11.58,"m","cm"
11305964,11172808,"1535056",15.39,2.44,4.88,"m","cm"
11305965,11172808,"1535056",22.75,0.00,2.44,"m","cm"
11305966,11172809,"1535057",22.75,0.00,6.70,"m","cm"
11305967,11172809,"1535057",15.39,6.70,30.48,"m","cm"
11305968,11172810,"1535058",15.23,10.05,37.18,"m","cm"
11305969,11172810,"1535058",22.75,0.00,10.05,"m","cm"
11305970,11172811,"1535059",15.23,7.62,22.25,"m","cm"
11305971,11172811,"1535059",22.75,0.00,7.62,"m","cm"
11305972,11172812,"1535060",15.23,14.32,42.67,"m","cm"
11305973,11172812,"1535060",22.75,0.00,14.32,"m","cm"
11305974,11172813,"1535061",6.00,0.00,100.00,"ft","inch"
11305975,11172814,"1535062",5.87,40.00,,"m","cm"
11305976,11172814,"1535062",6.00,0.00,40.00,"m","cm"
11305977,11172815,"1535063",25.40,0.00,9.75,"m","cm"
11305978,11172816,"1535064",25.40,0.00,8.84,"m","cm"
11305979,11172817,"1535065",15.86,2.20,55.80,"m","cm"
11305980,11172817,"1535065",27.28,0.00,6.20,"m","cm"
11305981,11172818,"1535066",27.28,0.00,6.20,"m","cm"
11305982,11172818,"1535066",15.86,6.20,55.80,"m","cm"
11305983,11172819,"1535067",27.28,0.00,6.20,"m","cm"
11305984,11172819,"1535067",15.86,6.20,37.20,"m","cm"
11305985,11172820,"1535068",28.28,0.00,7.75,"m","cm"
11305986,11172820,"1535068",15.86,7.75,37.20,"m","cm"
11305987,11172821,"1535069",27.22,0.00,8.99,"m","cm"
11305988,11172821,"1535069",15.86,8.99,49.60,"m","cm"
11305989,11172822,"1535070",15.86,6.00,43.00,"m","cm"
11305990,11172822,"1535070",27.28,0.00,6.00,"m","cm"
11305991,11172823,"1535071",15.23,6.24,89.91,"m","cm"
11305992,11172823,"1535071",24.77,0.00,6.24,"m","cm"
11305993,11172824,"1535072",15.23,6.24,51.81,"m","cm"
11305994,11172824,"1535072",24.77,0.00,6.24,"m","cm"
11305995,11172825,"1535073",15.23,18.59,74.67,"m","cm"
11305996,11172825,"1535073",24.77,0.00,18.59,"m","cm"
11305997,11172826,"1535074",22.80,0.00,5.00,"m","cm"
11305998,11172827,"1535075",22.80,0.00,5.00,"m","cm"
11305999,11172828,"1535076",0.80,0.00,5.00,"m","cm"
11306000,11172829,"1535077",72.80,0.00,5.00,"m","cm"
11306001,11172830,"1535078",22.23,0.00,6.06,"m","cm"
11306002,11172831,"1535079",22.23,0.00,6.06,"m","cm"
11306003,11172832,"1535080",22.25,0.00,6.06,"m","cm"
11306004,11172833,"1535081",22.23,0.00,6.06,"m","cm"
11306005,11172834,"1535082",22.23,0.00,6.06,"m","cm"
11306006,11172835,"1535083",22.25,0.00,6.06,"m","cm"
11306007,11172836,"1535084",20.32,0.00,6.06,"m","cm"
11306008,11172837,"1535085",22.23,0.00,6.06,"m","cm"
11306009,11172838,"1535086",25.54,0.00,17.37,"m","cm"
11306010,11172839,"1535087",22.54,0.00,18.29,"m","cm"
11306011,11172840,"1535088",22.64,0.00,11.28,"m","cm"
11306012,11172841,"1535089",22.54,0.00,7.31,"m","cm"
11306013,11172842,"1535090",20.96,0.00,5.79,"m","cm"
11306014,11172843,"1535091",22.23,0.00,6.10,"m","cm"
11306015,11172844,"1535092",22.83,0.00,4.57,"m","cm"
11306016,11172845,"1535093",22.23,0.00,11.88,"m","cm"
11306017,11172847,"1535095",22.23,0.00,15.08,"m","cm"
11306018,11172848,"1535096",22.23,0.00,7.01,"m","cm"
11306019,11172848,"1535096",15.55,7.06,7.92,"m","cm"
11306020,11172849,"1535097",20.95,0.00,13.41,"m","cm"
11306021,11172850,"1535098",6.00,20.00,154.00,"ft","inch"
11306022,11172851,"1535099",8.25,,,"ft","inch"
11306023,11172853,"1535101",120.00,0.00,3.60,"m","cm"
11306024,11172854,"1535102",15.20,0.00,21.90,"m","cm"
